门店名称,大类名称,子类名称,菜品编码,菜品短编码,菜品名称,规格,出品分量(kg),损耗,物料单位,物料号,物料描述,单位
加拿大二店,锅底类,单锅类,1060064,10090,经典麻辣火锅,单锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大二店,锅底类,单锅类,1060064,13064,经典麻辣火锅,拼锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大二店,锅底类,单锅类,1060064,13104,经典麻辣火锅,四宫格,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大二店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501646,日本柴鱼酱油（1.89L*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501646,日本柴鱼酱油（1.89L*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501646,日本柴鱼酱油（1.89L*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大二店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1003028,牛油（20KG/件）,锅
加拿大二店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1003028,牛油（20KG/件）,锅
加拿大二店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1003028,牛油（20KG/件）,锅
加拿大二店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500687,猪棒骨（LB）,锅
加拿大二店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500687,猪棒骨（LB）,锅
加拿大二店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500687,猪棒骨（LB）,锅
加拿大二店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大二店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大二店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大二店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,锅
加拿大二店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,锅
加拿大二店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,锅
加拿大二店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大二店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大二店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大二店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大二店,锅底类,拼锅类,1060115,10241,胡椒猪肚鸡火锅,单锅,,,,4504167,猪肚（LB）,锅
加拿大二店,锅底类,拼锅类,1060115,13115,胡椒猪肚鸡火锅,拼锅,,,,4504167,猪肚（LB）,锅
加拿大二店,锅底类,拼锅类,1060115,13114,胡椒猪肚鸡火锅,四宫格,,,,4504167,猪肚（LB）,锅
加拿大二店,锅底类,拼锅类,1060115,10241,胡椒猪肚鸡火锅,单锅,,,,1500680,带皮去骨鸡腿肉（LB）,锅
加拿大二店,锅底类,拼锅类,1060115,13115,胡椒猪肚鸡火锅,拼锅,,,,1500680,带皮去骨鸡腿肉（LB）,锅
加拿大二店,锅底类,拼锅类,1060115,13114,胡椒猪肚鸡火锅,四宫格,,,,1500680,带皮去骨鸡腿肉（LB）,锅
